reactant_smiles,reactant_iupac,product_smiles,product_iupac,reagent_smiles,solvent_smiles,catalyst_smiles
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COc1ccc(cc1)Oc1ccccc1C=O,5-methylpyridin-2-amine|isocyanocyclohexane|2-(4-methoxyphenoxy)benzaldehyde,Cc1ccc2nc(c3ccccc3Oc3ccc(cc3)OC)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[2-(4-methoxyphenoxy)phenyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccc(cc1)Oc1ccc(cc1)[Cl])=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-(4-chlorophenoxy)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(cc3)Oc3ccc(cc3)[Cl])c(NC3CCCCC3)n2c1,"2-[4-(4-chlorophenoxy)phenyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
COC(C=Cc1ccc(C=O)cc1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,methyl 3-(4-formylphenyl)prop-2-enoate|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(C=CC(=O)OC)cc3)c(NC3CCCCC3)n2c1,"methyl3-[4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenyl]prop-2-enoate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccc(cc1)c1ccncc1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-pyridin-4-ylbenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(cc3)c3ccncc3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(4-pyridin-4-ylphenyl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC(C)(C)c1cc(C=O)cc(c1)C(C)(C)C.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"3,5-ditert-butylbenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3cc(cc(c3)C(C)(C)C)C(C)(C)C)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(3,5-ditert-butylphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.Cc1cc(C)c(C=O)cc1C,"5-methylpyridin-2-amine|isocyanocyclohexane|2,4,5-trimethylbenzaldehyde",Cc1ccc2nc(c3cc(C)c(C)cc3C)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(2,4,5-trimethylphenyl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
COc1ccc(c(C=O)c1O)[Br].CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,6-bromo-2-hydroxy-3-methoxybenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3c(ccc(c3O)OC)[Br])c(NC3CCCCC3)n2c1,"3-bromo-2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-6-methoxyphenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
COc1cc(c(cc1C=O)[Br])OC.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"5-bromo-2,4-dimethoxybenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3cc(c(cc3OC)OC)[Br])c(NC3CCCCC3)n2c1,"2-(5-bromo-2,4-dimethoxyphenyl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
COc1cccc(c1C=O)F.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-fluoro-6-methoxybenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3c(cccc3F)OC)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(2-fluoro-6-methoxyphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.[B](c1ccccc1C=O)(O)O,5-methylpyridin-2-amine|isocyanocyclohexane|(2-formylphenyl)boronic acid,[B](c1ccccc1c1c(NC2CCCCC2)n2cc(C)ccc2n1)(O)O,"[2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenyl]boronicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(C#N)Oc1ccc(C=O)cc1,5-methylpyridin-2-amine|isocyanocyclohexane|2-(4-formylphenoxy)acetonitrile,Cc1ccc2nc(c3ccc(cc3)OCC#N)c(NC3CCCCC3)n2c1,"2-[4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenoxy]acetonitrile",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1c(cccc1[Cl])OC(F)F)=O,5-methylpyridin-2-amine|isocyanocyclohexane|2-chloro-6-(difluoromethoxy)benzaldehyde,Cc1ccc2nc(c3c(cccc3[Cl])OC(F)F)c(NC3CCCCC3)n2c1,"2-[2-chloro-6-(difluoromethoxy)phenyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(COc1ccccc1C=O)C(O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,3-(2-formylphenoxy)propanoic acid|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccccc3OCCC(O)=O)c(NC3CCCCC3)n2c1,"3-[2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenoxy]propanoicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
COc1cc(C=O)c(cc1[Cl])F.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-chloro-2-fluoro-5-methoxybenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cc(c(cc3F)[Cl])OC)c(NC3CCCCC3)n2c1,"2-(4-chloro-2-fluoro-5-methoxyphenyl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CCOC(COc1ccc(C=O)cc1OC)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,ethyl 2-(4-formyl-2-methoxyphenoxy)acetate|5-methylpyridin-2-amine|isocyanocyclohexane,CCOC(COc1ccc(cc1OC)c1c(NC2CCCCC2)n2cc(C)ccc2n1)=O,"ethyl2-[4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-2-methoxyphenoxy]acetate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C1CCC(CC1)c1ccccc1C=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-cyclohexylbenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccccc3C3CCCCC3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(2-cyclohexylphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CCOC(c1ccc(CCC=O)cc1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,ethyl 4-(3-oxopropyl)benzoate|5-methylpyridin-2-amine|isocyanocyclohexane,CCOC(c1ccc(CCc2c(NC3CCCCC3)n3cc(C)ccc3n2)cc1)=O,"ethyl4-[2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]ethyl]benzoate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1c(cc(cc1[Cl])OC(F)(F)F)[Cl])=O,"5-methylpyridin-2-amine|isocyanocyclohexane|2,6-dichloro-4-(trifluoromethoxy)benzaldehyde",Cc1ccc2nc(c3c(cc(cc3[Cl])OC(F)(F)F)[Cl])c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[2,6-dichloro-4-(trifluoromethoxy)phenyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(C(O)=O)c1ccc(cc1)c1ccc(C=O)cc1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-[4-(4-formylphenyl)phenyl]acetic acid|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(cc3)c3ccc(CC(O)=O)cc3)c(NC3CCCCC3)n2c1,"2-[4-[4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenyl]phenyl]aceticacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(C=O)c1ccc(cc1)[Br],5-methylpyridin-2-amine|isocyanocyclohexane|2-(4-bromophenyl)acetaldehyde,Cc1ccc2nc(Cc3ccc(cc3)[Br])c(NC3CCCCC3)n2c1,"2-[(4-bromophenyl)methyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(Cc1ccccc1[Cl])C=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,3-(2-chlorophenyl)propanal|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(CCc3ccccc3[Cl])c(NC3CCCCC3)n2c1,"2-[2-(2-chlorophenyl)ethyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(=Cc1ccc(cc1)[N+]([O-])=O)C=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,3-(4-nitrophenyl)prop-2-enal|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(C=Cc3ccc(cc3)[N+]([O-])=O)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-[2-(4-nitrophenyl)ethenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COC(c1cc(C=O)ccc1O)=O,5-methylpyridin-2-amine|isocyanocyclohexane|methyl 5-formyl-2-hydroxybenzoate,Cc1ccc2nc(c3ccc(c(c3)C(=O)OC)O)c(NC3CCCCC3)n2c1,"methyl5-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-2-hydroxybenzoate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
Cc1c(C=O)ccc(c1C)OC.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"4-methoxy-2,3-dimethylbenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3ccc(c(C)c3C)OC)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(4-methoxy-2,3-dimethylphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1cc(ccc1[N+]([O-])=O)O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,5-hydroxy-2-nitrobenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cc(ccc3[N+]([O-])=O)O)c(NC3CCCCC3)n2c1,"3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-4-nitrophenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.Cc1cc(c(C=O)c(c1)OC)OC,"5-methylpyridin-2-amine|isocyanocyclohexane|2,6-dimethoxy-4-methylbenzaldehyde",Cc1cc(c(c(c1)OC)c1c(NC2CCCCC2)n2cc(C)ccc2n1)OC,"N-cyclohexyl-2-(2,6-dimethoxy-4-methylphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
Cc1cccc(C=O)n1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,6-methylpyridine-2-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cccc(C)n3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(6-methylpyridin-2-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
COc1cc(ccc1C=O)OCC(O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-(4-formyl-3-methoxyphenoxy)acetic acid|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(cc3OC)OCC(O)=O)c(NC3CCCCC3)n2c1,"2-[4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-3-methoxyphenoxy]aceticacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccccc1)Oc1c(cc(C=O)cc1F)F.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"3,5-difluoro-4-phenylmethoxybenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3cc(c(c(c3)F)OCc3ccccc3)F)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(3,5-difluoro-4-phenylmethoxyphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COc1cc(C=O)cc(c1F)F,"5-methylpyridin-2-amine|isocyanocyclohexane|3,4-difluoro-5-methoxybenzaldehyde",Cc1ccc2nc(c3cc(c(c(c3)F)F)OC)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(3,4-difluoro-5-methoxyphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
COc1cc(C#N)ccc1C=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-formyl-3-methoxybenzonitrile|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(C#N)cc3OC)c(NC3CCCCC3)n2c1,"4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-3-methoxybenzonitrile",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1cccc(C=O)c1)[Br].CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,3-(bromomethyl)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cccc(C[Br])c3)c(NC3CCCCC3)n2c1,"2-[3-(bromomethyl)phenyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(C(N)=O)Oc1cccc(C=O)c1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-(3-formylphenoxy)acetamide|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cccc(c3)OCC(N)=O)c(NC3CCCCC3)n2c1,"2-[3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenoxy]acetamide",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C1CCN(CC1)Cc1ccccc1C=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-(piperidin-1-ylmethyl)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccccc3CN3CCCCC3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-[2-(piperidin-1-ylmethyl)phenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
Cc1ccc(COc2ccc(C=O)cc2)cc1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-[(4-methylphenyl)methoxy]benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc(COc2ccc(cc2)c2c(NC3CCCCC3)n3cc(C)ccc3n2)cc1,"N-cyclohexyl-6-methyl-2-[4-[(4-methylphenyl)methoxy]phenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1cc(cc(c1O)I)[Cl])=O,5-methylpyridin-2-amine|isocyanocyclohexane|5-chloro-2-hydroxy-3-iodobenzaldehyde,Cc1ccc2nc(c3cc(cc(c3O)I)[Cl])c(NC3CCCCC3)n2c1,"4-chloro-2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-6-iodophenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COc1cc(C=O)c(cc1OC)C(O)=O,"5-methylpyridin-2-amine|isocyanocyclohexane|2-formyl-4,5-dimethoxybenzoic acid",Cc1ccc2nc(c3cc(c(cc3C(O)=O)OC)OC)c(NC3CCCCC3)n2c1,"2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-4,5-dimethoxybenzoicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1cc(cc(c1O)OC(F)(F)F)[Br])=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,5-bromo-2-hydroxy-3-(trifluoromethoxy)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cc(cc(c3O)OC(F)(F)F)[Br])c(NC3CCCCC3)n2c1,"4-bromo-2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-6-(trifluoromethoxy)phenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1ccc(cc1)[Cl])Oc1ccccc1C=O,5-methylpyridin-2-amine|isocyanocyclohexane|2-[(4-chlorophenyl)methoxy]benzaldehyde,Cc1ccc2nc(c3ccccc3OCc3ccc(cc3)[Cl])c(NC3CCCCC3)n2c1,"2-[2-[(4-chlorophenyl)methoxy]phenyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccc(c(c1)OC(F)(F)F)O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-hydroxy-3-(trifluoromethoxy)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(c(c3)OC(F)(F)F)O)c(NC3CCCCC3)n2c1,"4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-2-(trifluoromethoxy)phenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C1COCCN1Cc1ccc(C=O)cc1,5-methylpyridin-2-amine|isocyanocyclohexane|4-(morpholin-4-ylmethyl)benzaldehyde,Cc1ccc2nc(c3ccc(CN4CCOCC4)cc3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-[4-(morpholin-4-ylmethyl)phenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CN(C)CCCOc1ccc(C=O)cc1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-[3-(dimethylamino)propoxy]benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(cc3)OCCCN(C)C)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[4-[3-(dimethylamino)propoxy]phenyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COc1ccc(C=O)c(c1O)F,5-methylpyridin-2-amine|isocyanocyclohexane|2-fluoro-3-hydroxy-4-methoxybenzaldehyde,Cc1ccc2nc(c3ccc(c(c3F)O)OC)c(NC3CCCCC3)n2c1,"3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-2-fluoro-6-methoxyphenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CC(C)Cc1ccc(C=O)cc1,5-methylpyridin-2-amine|isocyanocyclohexane|4-(2-methylpropyl)benzaldehyde,CC(C)Cc1ccc(cc1)c1c(NC2CCCCC2)n2cc(C)ccc2n1,"N-cyclohexyl-6-methyl-2-[4-(2-methylpropyl)phenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1ccc(cc1)S(c1ccccc1)(=O)=O)=O,5-methylpyridin-2-amine|isocyanocyclohexane|4-(benzenesulfonyl)benzaldehyde,Cc1ccc2nc(c3ccc(cc3)S(c3ccccc3)(=O)=O)c(NC3CCCCC3)n2c1,"2-[4-(benzenesulfonyl)phenyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.[B](c1ccc(c(C=O)c1)F)(O)O,5-methylpyridin-2-amine|isocyanocyclohexane|(4-fluoro-3-formylphenyl)boronic acid,[B](c1ccc(c(c1)c1c(NC2CCCCC2)n2cc(C)ccc2n1)F)(O)O,"[3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-4-fluorophenyl]boronicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1ccc(cc1)C(O)=O)=O,5-methylpyridin-2-amine|isocyanocyclohexane|4-formylbenzoic acid,Cc1ccc2nc(c3ccc(cc3)C(O)=O)c(NC3CCCCC3)n2c1,"4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]benzoicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
[B](c1cc(C=O)cc(c1)C(F)(F)F)(O)O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,[3-formyl-5-(trifluoromethyl)phenyl]boronic acid|5-methylpyridin-2-amine|isocyanocyclohexane,[B](c1cc(cc(c1)C(F)(F)F)c1c(NC2CCCCC2)n2cc(C)ccc2n1)(O)O,"[3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-5-(trifluoromethyl)phenyl]boronicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
[B](c1ccc(cc1C=O)OC)(O)O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,(2-formyl-4-methoxyphenyl)boronic acid|5-methylpyridin-2-amine|isocyanocyclohexane,[B](c1ccc(cc1c1c(NC2CCCCC2)n2cc(C)ccc2n1)OC)(O)O,"[2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-4-methoxyphenyl]boronicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(C=O)c1c(cccc1F)F,"5-methylpyridin-2-amine|isocyanocyclohexane|2-(2,6-difluorophenyl)acetaldehyde",Cc1ccc2nc(Cc3c(cccc3F)F)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[(2,6-difluorophenyl)methyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C1COCCN1c1ccccc1C=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-morpholin-4-ylbenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccccc3N3CCOCC3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(2-morpholin-4-ylphenyl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1cc(C=O)cc(C=O)c1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"benzene-1,3,5-tricarbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3cc(C=O)cc(C=O)c3)c(NC3CCCCC3)n2c1,"5-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]benzene-1,3-dicarbaldehyde",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.[B](c1cccc(C=O)c1)(O)O,5-methylpyridin-2-amine|isocyanocyclohexane|(3-formylphenyl)boronic acid,[B](c1cccc(c1)c1c(NC2CCCCC2)n2cc(C)ccc2n1)(O)O,"[3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenyl]boronicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COc1cc(C=O)cc(c1OC)[Br],"5-methylpyridin-2-amine|isocyanocyclohexane|3-bromo-4,5-dimethoxybenzaldehyde",Cc1ccc2nc(c3cc(c(c(c3)[Br])OC)OC)c(NC3CCCCC3)n2c1,"2-(3-bromo-4,5-dimethoxyphenyl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1cc(cc(c1O)[Br])[N+]([O-])=O)=O,5-methylpyridin-2-amine|isocyanocyclohexane|3-bromo-2-hydroxy-5-nitrobenzaldehyde,Cc1ccc2nc(c3cc(cc(c3O)[Br])[N+]([O-])=O)c(NC3CCCCC3)n2c1,"2-bromo-6-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-4-nitrophenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccccc1Sc1ccc(cc1)[Cl])=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-(4-chlorophenyl)sulfanylbenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccccc3Sc3ccc(cc3)[Cl])c(NC3CCCCC3)n2c1,"2-[2-(4-chlorophenyl)sulfanylphenyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
[B](c1ccc(C=O)cc1F)(O)O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,(2-fluoro-4-formylphenyl)boronic acid|5-methylpyridin-2-amine|isocyanocyclohexane,[B](c1ccc(cc1F)c1c(NC2CCCCC2)n2cc(C)ccc2n1)(O)O,"[4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-2-fluorophenyl]boronicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
